dato,etiqueta
que alguien le explique al imbécil detrás de este perfil que en este país cada quien verá si pone una u otra foto solo es que le salga del culo y listo ahora también toca pedirles permiso a estos petrouribistas para publicar en las redes sociales jajaja,1
mi papá es un completo imbecil,1
estás imbécil lamar se perdió media temporada sin el los ravens son una basura y se comprobó,1
como imbécil quedo tratándote bien,1
soy una imbécil,1
aaaa que imbécil,1
obvio que es mejor que imbecil soy,1
nate sabe que maddy le contará a cassie todo lo que haga con ella no imbecil,1
baboso de mierda pelotydo imbecil huevon idiota hijo de ka re mil puta ojalá te mueras,1
y yo cambiando a mí familia por el idiota este qué imbécil es la última vez que hago algo así si al fin y al cabo no está nunca cuando lo necesito,1
el unico imbecil eres tu,1
imbécil la policía de tijuana debe ser investigada no es el presidente es imposible qué amlo tenga la responsabilidad directa de cada una de las personas es ridículo y de profunda ignorancia deducir eso las autoridades locales en cada estado son responsables directos,1
forro wanaco pito coo de mierda asqueroso drogadicto pelotudo imbécil ay no dios como lo odio lpm le quiero patear la cabeza al feo de mierda,1
que queires que haga si no me contestas imbecil,1
o sea que vos aceptas la tesis de las feministas radicales de que un grupo de hombres es un patriarcado opresor sos imbécil lo que te hace falta es buscae un trabajo de verdad charlatán,1
ayuda skdhkdjdndjf a ver yo creo que si lo bloqueas dejará de molestae a no ser q sea muy imbecil,1
chupame la verga imbecil,1
yo también soy disléxico entenderás que al escribie tonto realmente quiero decir pendejo y al decie obradorista quise escribir basura que trata de defender lo indefendible imbécil,1
este imbécil desde todas sus cuentas escribe cojudeces,1
querido solo te ves ridiculo defendiendo a cesar las pruebas estan hay audios y fotos tu fanatismo no te deja ver la realidad con gusto te doy de comer eres tan imbecil e inservible que ni eso puedes hacer pareces un niño pequeño por semejante insultos que ni ofenden,1
y eso que tiene que ver imbecil pareces pendejo,1
lo quiero bloquear cada que veo su maldita cara al entrar a fb me recuerda cada tontería que me hizo espero no encontrarme lo jamás en la calle porque le rompo toda esa cara de imbecil que carga,1
imbecil no es una enfermedad o no,1
rue eres una imbecil,1
la verdad he estado sonriendo a lo imbécil sólo porque ya no tengo brackets,1
ese imbécil se durmió,1
estúpida si es por lo de las etiquetas lo dijo por la ropa imbecil,1
qué mujer más imbécil la cdhnl debería de darle unas clasesitas sobre los derechos de todas las personas e interés superior nna tienen que ponerle un alto a esta esposita del gober de juguete q los regios quisieron tener,1
y este imbecil que tiene q opinar por las voluntades o convicciones de otros que vaya y platique con su madre,1
alguien habla bien de la revolución y de todos sus logros y de q todo lo que pasa en el país es por culpa del bloqueo yo rápidamente cállate imbécil,1
hey pero hizo pisar el palito a mahir con la comida jajaja igual lento e imbécil,1
no sólo es mal actor es un imbécil convencido y practicante de la imbecilidad y el rastacuerismo como forma de vida,1
conclusión no le suban el ego a ningún imbécil pq después se marean,1
lástima que no pase por ahí yo en esos momentos para enseñarle lo que es un hombre a ese imbécil de dos cachetadas lo mando a dormir muy bien por el video,1
por lo menos ya dejé d llorar por un imbécil pero ahora lloro por mis amistades,1
el diálogo de jules con el imbécil este que bronca xdios no es ningún bobo le dice exactamente lo que quiere escuchar quiero cagarlo a tiros,1
y éste imbécil de que siglo salió,1
una vergüenza este tipo mentiroso tu sobrino eijo q venoa a vee a ti coimero anda aprende a tu casa imbecil engañaste al peru o aprenderas rn la carcel penoso q tipo sin vergüenza conchudo,1
odio q me saquen el celu de la mano q tenes problemitas q no me lo podes pedir imbecil,1
uyy eres representante a tí sí te hablaron mírame temblar imbécil,1
escribí mal compare yo no juatifico al imbécil de samuel sin embargo no estamos viviendo la misma pandemia del 2020 o 2021 ya vinieron a vendernos nuevas variantes y el 5to refuerzo,1
casi me atropella un gilipollas en el paso de cebra sin semáforo y encima baja la ventanilla y me grita que si tiene que parar para que yo pase emmm si pedazo de imbécil,1
y vos crees que no cobra pobre imbecil si que te dan paja los bukele,1
álvaro eres imbécil,1
si te estoy diciendo que cuándo salimos no me digas tú dime pedazo de imbecil por algo preguntooooo,1
sos un imbécil ojalá algún día te mejores,1
y el imbecil con su cara de pendejo nada más como siempre chairos de mierda defiendan esto,1
que imbecil estoy sí me duele la espalda,1
tu si la me ha hablado como una vez y me dijo imbecil,1
nei es una vieja de como 38 años y el imbecil del otro tiene como 70,1
solamente con ver la cara de imbécil que pone el anciano se sabía que esa pobre periodista estaba desamparada por las autoridades,1
el españa no tiene nada que ver aquí comentario imbecil,1
hay que ser pendejo para no entender el juego putas notas pendejas que sacas imbécil,1
sácate de limón imbecil jajajajajajaja,1
el vídeo que subio es del 2018 horrible no dije otra cosa que no sea verdad le hubiese contestado usted lo de imbécil está de más porque no la insulté señora,1
es tan imbecil que dice q no lee ni periodico peru le pusieron una torre de seis libros en el escritorio donde supuestamente despacha,1
pura imbecil mano y al final del episodio ganas de verguiarla men dieron,1
si se nota con cada cojudeces q escribes pobre imbécil,1
a tu mesías por más que se le diga en la cara lo imbécil que es no lo entendería así como tú no entiendes que está copiando el mismo modelo jajaja ay facundo malo eres tan patético que ya ni para aplaudir sirves jajaja,1
que imbécil pq me metí a fb si todavía no veo el capítulo de hoy,1
si ese imbecil tuviera un poquito de dignidad y de vergüenza ya se hubiera manifestado pero está claro que unos cuantos centavos valen más que su reputación y así todos los vendidos del,1
ᅠ ᅠ ᅠᅠ la jaló en dirección a su brazo deseando verla con la sangre inflando sus mofletes y verla chillar ᅠᅠ chillar puesto a que sus fluidos corpóreos tienen efecto afrodisíaco ᅠ ᅠ más duro imbecil ᅠ,1 
feliz cumple imbecil,1
hey imbécil además de tus mamadas q dirás ahora del asesinato de periodistas o solo pendejadas dices todo un nido de ratas y corruptos en morena que asco de gente,1
reverendo imbecil de mierda,1
con quien crees que estas tratando imbécil,1
me dirijo a este imbécil como tal me niego a llamarle gobernador a un payaso que vive bajo la luz de los reflectores sin apoar un sólo esfuerzo por el estado que de manera incongruente voto a su favor como gobernante es un sátrapa ignorante y despreciable,1
diosssssss q imbécil q sosssssssssssss,1
etcetcy tú un imbécil de los de siempre analfabetos funcionales de esos que son más fáciles de engañar que convencerlos que han sido engañados quiere pasarse la evidencia empíricas por el arco del triunfo x tú condición ya citada y también por tu nivel de ci 8090,1
para nada cojudigno animal izquierdista el ladron piensa que todos somos de su condición la envidia solo es de personas incapaces de resentidos sociales como lo son todos los parásitos de izquierda seas o no un sonsiologo o algo equivalente igual eres un imbecil,1
dios que tipo imbécil,1
es una pendejada el árbitro es un imbécil era más tarjeta para montes o al final hubiese expulsado a moreno por la seña que le hizo al var al final quiso compensar lo de stefan con la expulsión de santiago y los 7 minutos que se sacó del mismísimo culo,1
mmm se requiere ser imbecil las vancunas las mandan porque se les da la gana el convenio de viena lo firmaron porque se les dio la gana reclamar lo que es voluntad de la otra pae no es doble discurso es voluntad del sometido burro,1
pobre imbécil que haya estado en grandes equipos no dice nada animal ya investigó vaya bestia y dese cuenta que no ha sido figura no ha jugado y que no tiene títulos burro,1
que pendejo sos imbecil mas grande dijo tenemos la capacidad de enviar 10k diarios no dijo que los envian rependejo ladron de farsa,1
eres un imbécil de mierda epigmenio,1
y yo a quién he defendiendo te digo que eres pendejo en la vida real esa es la diferencia entre tú y yo tú defiendes políticos que crees que te sacaran de la pobreza pobre ingenuo imbécil,1
pobre maje kedo como imbecil payaso k lo pise joh ahora,1
fraces para humillar x vete a la mierda tu cuando me des tu dirección puedo ir x cuatro ojos tu y con cuatro ojos sigo viendote igual de imbécil x fea tu oye tampoco hace falta que te describas x nadie pidio tu opinión tu ni a ti que nacieras,1
q comentario más imbécil hay q tener un alma muy negra pa festinar con la muee de un niño,1
ud si es imbécil precisamente los esquemas están para que quienes los necesitan no usen armas,1
este otro caso no es viejo y el video es de un caso de bahía blanca así que para opinar al pedo mejor no opines imbecil,1
adivinad quien es el pendejo estupido imbecil malparido aweonao de mierda qu se ha levantado a las 450 am para q al final el examen y las tareas sean para mañana,1
no sé que les arde tantoooo yuya a trabajado años y eso le permitió darle una buena vida a su hijo y que su maternidad sea deseada porque tiene todo para él dejen de hablar desde la envidia y desde su mentalidad tan imbécil,1
generoso o imbécil,1
feliz cumple imbecil pasala bien,1
no cabe duda que el peor enemigo de un perro es otro perro o el de un gato otro gato que dicho mas imbécil,1
pues si debería ser ejemplo así nos librariamos de gente imbécil como ella de las escuelas,1
callese imbécil,1
por imbecil por inepto por ratero por corrupto por nepotista por narco por mentiroso por saqueador por genocida por negligente por retrógrada por mal hecho por totalitario,1
no te empeñas en explicarle a este imbécil que se mete al ring y no sabe luchar,1
que pendejo mamabicho lambebicho anonao hdlgp que busque quien lo pise al maldito imbecil,1
pues el pueblo no creo el pedo esta en a basura que esta al frente del por que esos imbéciles son los que permiten que estás pendejos esten ahi en lugar de que esten investigando de donde a sacado tanto dinero para lavar el imbécil de,1
no se te quito lo sapo a vos dagobeo valla mierda de persona sos imbecil,1
el más estúpido que te metes a la política y ni siquiera la conoces imbécil ese no es nepotismo idiota cuando los dos ya han estado trabajando y uno no ha contratado al otro son dos esposos que trabajan para el país imbécil culicagado,1
es que nos heredaron imbecil,1
culpando a las víctimas hay que ser muy imbécil,1
wey neta que a veces soy bien imbécil,1
imbecil deja de crecer,1
gente imbecil y este viejo que piensa que a uno le regalan el dinero eso a vos que por hablar estupideces te pagan,1
cassie está at her lowest y ese vato sabe se aprovecha pinche imbecil lo odio,1
páramo otro imbécil correista que piensa que la sierra es solo páramo por eso no me extraña que este imbadida de monos delincuentes que votaron por arauz,1
