dato,etiqueta
ni pa las pijas serví puta que eri inútil imbécil recagao y peor que maricón no asumido wn no merece la pena ni tu vida pero aquí igual seguí weando e hinchando las pelotas,1
que pedazo de imbécil,1
pedro eres tan simple e imbécil q paso de discutir,1
es un imbecil de teclado con aires de súper agente,1
cule vaina maluca y uno como un imbécil creyendo en promesas y lo peor es que sigue sufriendo por esas mismas promesas y yo no te voy a hacer esto y la primera persona que lo hace,1
sí total es un pobre imbécil que es lo opuesto a un intelectual además se dice dizque discípulo de bourdieu pero lo único que sabe de él es imitar la distinción para parecer un señorito divinamente jaja,1
hay que ser muy imbécil para usar la muee de un hijo como publicidad de una causa política más en algo que ningún hombre debería opinar,1
claroooooalguien debe parar estoel imbecil estees lo que ha provocadodándoles rienda suelta al narcoy a los corruptos de la guardia nacional,1
adios cerdo imbecil,1
naa tiene que llegar el autista tranqui bro que te ayudo a dejar de ser imbecil si quieres,1
la gente va a usa para enviar dinero no para que un hdp venga a mandar para que no lo puedan hacer se tiene que ser muy imbécil para hacer esa relación en todo caso los que quieren recibir ordenes de extranjeros pueden darle el para que hagan lo que bien les parezca,1
por lo vistolo imbécil nadie te lo quitará nunca,1
ay no puede ser lo imbécil q es por dios,1
no sólo vale con ser imbécil también hay que parecerlo eres un winwin,1
y con esas ideas tan estupidas pretende ser un presidente elegido por el pueblo al cual le propone tener dinero para comprar pero seguir siendo pobre que imbecil,1
jajaja imbécil jajaja jaja jajajaja,1
ese cara de perro se pasa de imbécil,1
raios volví a olvidar de poner el nombre de la chica que me gusta en mi perfil de twitter si no hago eso la gente no se va a dar cuenta que soy un imbécil retrasado y que mis padres son primos,1
yo no veo patriarcados de nada sos vos el rompepijas que me acusa de cosas que no son ya fue imbécil no es un delito lo que alguien pensaba en el pasado de qué me vas a criminalizar bolastristes,1
madura tres toques imbécil,1
y es que el directo de ella se la pasa hablando o que imbécil cada rato o que no es que ella no está de mudanza es la misma casa y no tiene que mover nada hermano son opiniones suyas más no son cosas reales por que no sabe nada si se hablan o no sabe algo de ella o que,1
una semana q imbecil akdkfkf,1
yo me pregunto qué habrá ganado el imbécil con el teatrito que armó hoy además de que sus suegros y su cuñada tengan una terrible percepción de él,1
jajajaja que hijueputa imbécil dizque 4 años tiene que ser uno un nieto muy hijo de puta para dejar pasar 4 años para una diligencia relativamente simple campeón recuerda que para poder operar hay que ser remitido no sea tan hijueputa y lleve la abuela al médico,1
uyyy si amigo el mas imbecil de todos ustedes son los mas listos del mundo por lo que se ve interpretan de maravilla los tuits xd,1
esos son los finales sos imbecil o que,1
jajaja mentiroso imbecil,1
te dije algo que en serio siento y tú me lo dijiste de vuelta pero no te creo en absoluto de paso me siento como tremendo imbécil por haber dicho éso xd agh,1
ps como dice amlo gracias al pendejo loco imbecil ese,1
se deshacen del patas de varilla para después traer a este imbécil pero eeeeeweeeee no vamos a traer por traer que se vayan bien a la verga puto exclub,1
eso me pasa por imbécil,1
de dónde saldrá tanto imbécil,1
nunca fue mi intención iniciar una guerra at first it was just a game i hated you sometimes but i ended up hu by all this love drama solo intenté rescatar a mi inocente corazón de tu imbécil ego,1
euphoria es todo lo que está mal y asqueroso solamente te enseña que si abusas de las drogas te quedas totalmente imbecil y me personaje favorito es lexi es lo más rescatable,1
perdón soy medio imbecil,1
imbécil que asco que das uf que asco que da este cerdo eh que asco da este puto cerdo cero empatía no lo siguiente a cero empatía es repulsivo eh es repulsivo,1
o sea el imbécil hace el cálculo con 9 millones de personas como si los 9 millones eran votantes y aún se cree con l razón con razón ahí le anda diciendo presidente a yani,1
cuales son tus pruebas pues imbecil si tanto acusas ah seguro tus pruebas son las palabras del cerdo deudor,1
imbécil por,1
si q eres un reverendo imbécil,1
ese man es un imbécil,1
era un chairo imbécil no tengo pruebas pero ninguna duda tampoco,1
más imbecil,1
sorry pero el conocido tuyo confirma que la universidad no cambia a un imbécil,1
me da gusto que tengas respuestas tan mediocres el voto del resentimiento se dio en 2018 y todos creímos que las promesas del cacas se harían reales lamentablemente resulto igual o peor de imbecil que los del pri del pan y prd tanto que lavó culpas de quienes odiamos,0
y aquí es idolatrado ese imbécil verguenza me dan,1
los gatos tienen un ojete en la cara dios mío que estoy viendo y el premio para el anime imbécil de la temporada es paraa orient,1
y que impoaba como estaban otros si me lo hiciste a mi tarado imbécil,1
hola depresión volviste de nuevo soy un imbecil,1
que chch tiene que ver mi foto de perfil imbécil,1
como va a decir que no le gustas oe imbecil te beso,1
y eso que tiene que ver no seas imbécil,1
quien es ese imbecil,1
jajajajaja gracias imbecil,1
así de imbecil simple y muy pero muy pendejo,1
un imbecil me criticó por llorar por el cap de hoy pendejo,1
alguien pidió la opinión de este imbecil,1
oye burro imbécil por gente como tú es que estamos así por darle el voto a ineptos como el banquero,1
dictadorzuelo de medio pelo soñador imbécil,1
no seras breve seras idiota y becerro por yoda la eternidad tu legitimidad te la metes por el oo imbecil,1
medio que no me daria bronca que jules termine con elliot porque rue es una imbécil que no le da mucha bola ahora así que jodete hermana,1
fuera pobre imbécil,1
entonces q haces en esta pagina imbecil,1
en serio pero como puedes ser tan imbécil hijo no te duele de verdad crees que es lo mismo poder morder fuee que tener tendencia a atacar hostias chaval yo tengo la capacidad de ir apuñalando gente y no lo hago que te eduques antes de hablar puto cateto que vas de sobrao,1
eres responsable de lo que dices mas no de lo que la imbécil entienda,1
que propuesta tan imbecil,1
chicos soy una imbécil,1
el rostro de un imbécil que tiro por el drenaje su legitimidad de origen que se la paso mame y mame por el hueso que tenia todas las respuestas todas las soluciones imagínense el rostro de quienes votaron por el los de a pie los lamebotas no cuentan,1
imbécil anda lee historia,1
jajajajajajajajajjajaja imbecil,1
re imbécil dejar a tu novia por un jueguito pedorro xddd,1
lee historia imbécil,1
lo imbecil que esta cassie dios la quiero sopapear hasta acomodarle las ideas,1
su testamento político imbécil para eso hay leyes,1
el imbécil de se hará pendejo como siempre ese tal es su dueño,1
siempre te haré reír mija no impoa lo puñetas e imbécil que me tenga que ver,1
hahaha el pobre miraba al piso todo raro que imbecil la verdad,1
es un imbecil,1
miyo imbecil deja de llorar por tonterías,1
y mientras tanto le gobierno dando protección al otro imbécil del chillon de vicente cerrano que se espanta porque le mientan la madre de redes sociales,1
repitan conmigo álvarez rodrich es un pobre imbecil,1
creo que el que está súper pendejo ere tú por qué no sabes utilizar las redes sociales adecuadamente cientos de repoes atendidos por tweeter y crees que todo es usarlo a lo imbecil te presento las redes todo idiota,1
dios q imbécil pensé que literalmente pusieron a la gata bajo la lluvia ya t iba a decir q pq la habían ouedto asi,1
por un lado no puedo entender como hay gente tan violenta que llegue al punto de agredir así a alguien pero por otro lado tampoco entiendo que haya gente tan imbecil de filmar y cagarse de risa mientras ve que le están pateando la cara a un pibe,1
jajajaja es tan imbécil ese p3nd3jazo que dan mucha risa sus mensajitos cuando aprenderá a informarse bien antes de twittear,1
un viejo gorila ya caduco un energúmeno que pronto será ni historia un imbecil que mamo de la teta del estado siempre y que reniega del estado lo que se dice un sorete hipócrita,1
y el ojete de mierda del presidente les niega la vacuna eso si su consulta egoísta el costo equivale a 32 millones de vacunas para niños pero el imbecil de amlo prefiere robar ese dinero para su egoísmo,1
pobre imbécil como bien reza el dicho de joven cirquero y de viejo payaso y a este pobre le queda bien lo último no cabe duda que lo mejor lavado en 2020 y 2021 no han sido las manos,1
paso a decir el que no reconoce como un actorazo a gerardo romano por su inclinación política es un perfecto imbécil sus papeles destacan en cualquier personaje que le den lo de sergio antin en el marginal es de otro planeta una bestia,1
llora na nde imbecil te arde parece la cola porque leíste mi tuit jajajaja,1
se ha preguntado cómo se las ha ganado no ya lo sabía la registraduria es su quitipon un senado cuesta 5mil millones una presidencia 22mil millonesdesde iguarán pasando por osorio cianuro maínez y ése imbécil de babosa son fiscales de bolsillo,1
a veces quiero estar de novia p no tratar más con pelotudos pero despues me acuerdo q el unico tipo de hombre con el q salgo es el imbecil asi q como q theres no escape queen próx tema a hablar c la psicologa,1
ese es el tema de fondo csi ninguno llega con experiencia pero se preparan este imbecil nada de nada,1
ojalá tu amigo esté mejorando siempre evito usar ese bajo puente es muy inseguro para el ciclista ojalá el imbécil de deje de publicar pendejadas y se ponga a trabajar,1
por qué decir viejo y no papá pedazo de imbecil,1
cómo le vas a decir feo a johnny eres imbécil o,1
es que sigues con lo mismo pedazo de imbecil me dices que messi tendría mejores estadísticas si los delanteros metieran gol siempre y normal muchos jugadores más igual tendrían mejores estadísticas parece que no entiendes lo que digo porque eres retrasado,1
este baboso bobazo es otro q ayyy mi del alma como me dueles o sea no basta con un imbecil que pide a los avengers ahora sale otro más estupido a decir que guayaquil posee casi la mitad de la población del país y esta gente es la de mejor educación,1
que comentario tan estúpido pretendiendo ser mordaz logra ser un imbécil con ese tipo de comentarios estigmatizantes,1
no te conozco mucho tira pero que te haces si hace como dos semanas me querías comer la boca imbecil,1
imaginemos sísifo feliz,0
que te traicioné que hablé sin pensar que eras vulnerable tal vez por demás imbécil de mí que no percibí que estaba metido adentro de ti te juro por dios que nunca busqué haber provocado el mal que te causé ahora cambié ahora ya se y todo terminó,1
y si está formulando una pregunta imbécil el que tendría que volver a la escuela sos vos que no sabés gramática fundamental y sin embargo te crees vivo para bastardear a los demás,1
lo único que sabemos es que el imbécil sigue siendo un imbécil y recargado,1
